Frame,Body Part,X,Y,UPDRS_gait
4041,LShoulder,347,93,1
4041,LElbow,361,133,1
4041,LWrist,361,180,1
4041,RHip,306,180,1
4041,RKnee,306,234,1
4041,RAnkle,320,289,1
4041,LHip,347,180,1
4041,LKnee,333,234,1
4041,REye,320,62,1
4041,LEye,320,62,1
4041,REar,306,62,1
4041,LEar,320,62,1
4041,Background,584,352,1
4042,Neck,320,93,1
4042,RShoulder,292,93,1
4042,RElbow,292,133,1
4042,RWrist,278,180,1
4042,LShoulder,347,93,1
4042,LElbow,361,125,1
4042,RHip,306,180,1
4042,RKnee,306,226,1
4042,RAnkle,320,281,1
4042,LHip,347,180,1
4042,LKnee,347,226,1
4042,REar,320,62,1
4042,LEar,320,62,1
4042,Background,584,352,1
4043,Nose,320,62,1
4043,Neck,320,93,1
4043,RShoulder,292,93,1
4043,RElbow,292,133,1
4043,RWrist,278,180,1
4043,LShoulder,347,93,1
4043,LElbow,361,125,1
4043,RHip,306,180,1
4043,RKnee,306,226,1
4043,RAnkle,320,273,1
4043,LHip,347,180,1
4043,LKnee,347,226,1
4043,LAnkle,320,281,1
4043,REye,320,62,1
4043,LEye,320,62,1
4043,REar,320,62,1
4043,LEar,320,62,1
4043,Background,584,352,1
4044,Nose,320,62,1
4044,Neck,320,93,1
4044,RShoulder,292,93,1
4044,RElbow,292,133,1
4044,RWrist,278,180,1
4044,LShoulder,347,93,1
4044,LElbow,361,125,1
4044,RHip,306,180,1
4044,RKnee,306,226,1
4044,LHip,347,180,1
4044,LKnee,347,234,1
4044,REye,320,62,1
4044,LEye,320,62,1
4044,REar,306,62,1
4044,LEar,320,62,1
4044,Background,584,352,1
4045,Nose,306,62,1
4045,Neck,320,93,1
4045,RShoulder,292,93,1
4045,RElbow,292,133,1
4045,RWrist,278,180,1
4045,LShoulder,347,93,1
4045,LElbow,361,125,1
4045,RHip,306,180,1
4045,LHip,347,180,1
4045,REye,306,62,1
4045,LEye,320,62,1
4045,REar,306,62,1
4045,LEar,320,62,1
4045,Background,584,352,1
4046,Nose,320,62,1
4046,Neck,320,93,1
4046,RShoulder,292,93,1
4046,RElbow,292,133,1
4046,RWrist,278,180,1
4046,LShoulder,347,93,1
4046,LElbow,347,125,1
4046,RHip,306,180,1
4046,RKnee,306,234,1
4046,LHip,333,180,1
4046,LKnee,333,234,1
4046,REye,306,62,1
4046,LEye,320,62,1
4046,REar,306,62,1
4046,LEar,320,62,1
4046,Background,584,352,1
4047,Nose,320,62,1
4047,Neck,320,93,1
4047,RShoulder,292,93,1
4047,RElbow,292,133,1
4047,RWrist,278,180,1
4047,LShoulder,347,93,1
4047,LElbow,347,125,1
4047,RHip,306,180,1
4047,RKnee,306,234,1
4047,RAnkle,320,297,1
4047,LHip,333,180,1
4047,LKnee,333,234,1
4047,LAnkle,320,289,1
4047,REye,320,62,1
4047,LEye,320,62,1
4047,REar,306,62,1
4047,LEar,333,62,1
4047,Background,612,0,1
4048,Nose,320,62,1
4048,Neck,320,93,1
4048,RShoulder,292,93,1
4048,RElbow,278,133,1
4048,RWrist,278,180,1
4048,LShoulder,347,93,1
4048,LElbow,347,125,1
4048,RHip,306,180,1
4048,RKnee,306,226,1
4048,RAnkle,320,297,1
4048,LHip,333,180,1
4048,LKnee,333,226,1
4048,REye,320,62,1
4048,LEye,320,62,1
4048,REar,306,62,1
4048,LEar,333,62,1
4048,Background,584,352,1
4049,Nose,320,62,1
4049,Neck,320,93,1
4049,RShoulder,292,93,1
4049,RElbow,278,133,1
4049,RWrist,278,180,1
4049,LShoulder,347,93,1
4049,LElbow,347,125,1
4049,RHip,306,180,1
4049,RKnee,306,226,1
4049,LHip,333,180,1
4049,LKnee,333,226,1
4049,LAnkle,306,281,1
4049,REye,320,62,1
4049,LEye,320,62,1
4049,REar,306,62,1
4049,LEar,333,62,1
4049,Background,612,0,1
4050,Nose,320,62,1
4050,Neck,320,93,1
4050,RShoulder,292,93,1
4050,RElbow,278,133,1
4050,RWrist,278,180,1
4050,LShoulder,347,93,1
4050,LElbow,361,125,1
4050,RHip,306,180,1
4050,RKnee,306,226,1
4050,LHip,333,180,1
4050,LKnee,333,226,1
4050,LAnkle,306,281,1
4050,REye,320,62,1
4050,LEye,320,62,1
4050,REar,306,62,1
4050,LEar,333,62,1
4050,Background,584,352,1
4051,Nose,320,62,1
4051,Neck,320,93,1
4051,RShoulder,292,93,1
4051,RElbow,278,133,1
4051,RWrist,278,180,1
4051,LShoulder,347,93,1
4051,LElbow,361,125,1
4051,RHip,306,180,1
4051,RKnee,333,234,1
4051,LHip,333,180,1
4051,LKnee,306,234,1
4051,LAnkle,306,281,1
4051,REye,320,62,1
4051,LEye,320,62,1
4051,REar,306,62,1
4051,LEar,333,62,1
4051,Background,584,352,1
4052,Nose,320,62,1
4052,Neck,320,93,1
4052,RShoulder,292,93,1
4052,RElbow,292,133,1
4052,RWrist,278,180,1
4052,LShoulder,347,93,1
4052,LElbow,361,125,1
4052,RHip,306,180,1
4052,RKnee,333,242,1
4052,RAnkle,333,297,1
4052,LHip,333,180,1
4052,LKnee,306,242,1
4052,LAnkle,320,289,1
4052,REye,320,62,1
4052,LEye,320,62,1
4052,REar,306,62,1
4052,LEar,333,62,1
4052,Background,612,0,1
4053,Nose,320,62,1
4053,Neck,320,93,1
4053,RShoulder,292,93,1
4053,RElbow,292,133,1
4053,RWrist,278,180,1
4053,LShoulder,347,93,1
4053,LElbow,361,125,1
4053,RHip,306,180,1
4053,RKnee,333,242,1
4053,LHip,333,180,1
4053,LKnee,306,242,1
4053,LAnkle,306,289,1
4053,REye,320,62,1
4053,LEye,333,62,1
4053,REar,306,62,1
4053,LEar,333,62,1
4053,Background,612,0,1
4054,Nose,320,62,1
4054,Neck,320,93,1
4054,RShoulder,292,93,1
4054,RElbow,292,133,1
4054,RWrist,278,180,1
4054,LShoulder,347,93,1
4054,LElbow,361,125,1
4054,RHip,306,180,1
4054,RKnee,333,250,1
4054,LHip,333,180,1
4054,LKnee,306,242,1
4054,LAnkle,320,289,1
4054,REye,320,62,1
4054,LEye,333,62,1
4054,REar,306,62,1
4054,LEar,333,62,1
4054,Background,612,0,1
4055,Nose,320,62,1
4055,Neck,320,93,1
4055,RShoulder,292,93,1
4055,RElbow,292,133,1
4055,RWrist,278,180,1
4055,LShoulder,347,93,1
4055,LElbow,361,133,1
4055,RHip,306,180,1
4055,RKnee,333,234,1
4055,LHip,333,180,1
4055,LKnee,306,242,1
4055,LAnkle,320,289,1
4055,REye,320,62,1
4055,LEye,320,62,1
4055,REar,306,62,1
4055,LEar,333,62,1
4055,Background,598,344,1
4056,Nose,320,62,1
4056,Neck,320,93,1
4056,RShoulder,292,93,1
4056,RElbow,292,133,1
4056,RWrist,278,180,1
4056,LShoulder,347,93,1
4056,LElbow,361,133,1
4056,RHip,320,180,1
4056,RKnee,333,234,1
4056,LHip,347,180,1
4056,LKnee,306,234,1
4056,LAnkle,320,281,1
4056,REye,320,62,1
4056,LEye,333,62,1
4056,REar,306,62,1
4056,LEar,333,62,1
4056,Background,598,344,1
4057,Nose,333,62,1
4057,Neck,320,93,1
4057,RShoulder,292,93,1
4057,RElbow,292,133,1
4057,RWrist,278,180,1
4057,LShoulder,347,93,1
4057,LElbow,361,133,1
4057,RHip,320,180,1
4057,RKnee,333,234,1
4057,LHip,347,180,1
4057,LKnee,292,234,1
4057,LAnkle,306,273,1
4057,REye,320,62,1
4057,LEye,333,62,1
4057,REar,320,62,1
4057,LEar,333,62,1
4057,Background,598,344,1
4058,Nose,320,62,1
4058,Neck,320,93,1
4058,RShoulder,292,93,1
4058,RElbow,292,140,1
4058,RWrist,278,180,1
4058,LShoulder,347,93,1
4058,LElbow,361,125,1
4058,RHip,306,180,1
4058,RKnee,333,234,1
4058,LHip,347,180,1
4058,LKnee,292,234,1
4058,LAnkle,306,273,1
4058,REye,320,62,1
4058,LEye,333,62,1
4058,REar,306,62,1
4058,LEar,333,62,1
4058,Background,584,352,1
4059,Nose,320,62,1
4059,Neck,320,93,1
4059,RShoulder,292,93,1
4059,RElbow,292,140,1
4059,RWrist,278,180,1
4059,LShoulder,347,93,1
4059,LElbow,361,125,1
4059,RHip,306,180,1
4059,RKnee,333,234,1
4059,LHip,347,180,1
4059,LKnee,292,234,1
4059,LAnkle,306,281,1
4059,REye,320,62,1
4059,LEye,333,62,1
4059,REar,320,62,1
4059,LEar,333,62,1
4059,Background,584,352,1
4060,Nose,320,62,1
4060,Neck,320,93,1
4060,RShoulder,292,93,1
4060,RElbow,292,140,1
4060,RWrist,278,180,1
4060,LShoulder,347,93,1
4060,LElbow,361,125,1
4060,RHip,320,180,1
4060,RKnee,333,234,1
4060,LHip,333,180,1
4060,LKnee,292,234,1
4060,LAnkle,306,281,1
4060,REye,320,62,1
4060,LEye,320,62,1
4060,REar,320,62,1
4060,LEar,333,62,1
4060,Background,306,0,1
4061,Nose,320,62,1
4061,Neck,320,93,1
4061,RShoulder,292,93,1
4061,RElbow,292,140,1
4061,RWrist,278,180,1
4061,LShoulder,347,93,1
4061,LElbow,361,125,1
4061,RHip,306,180,1
4061,RKnee,333,234,1
4061,LHip,333,180,1
4061,LKnee,292,234,1
4061,LAnkle,306,281,1
4061,REye,320,62,1
4061,LEye,333,62,1
4061,REar,320,62,1
4061,LEar,333,62,1
4061,Background,111,0,1
4062,Nose,320,62,1
4062,Neck,320,93,1
4062,RShoulder,292,93,1
4062,RElbow,292,140,1
4062,RWrist,278,180,1
4062,LShoulder,347,93,1
4062,LElbow,361,125,1
4062,RHip,306,180,1
4062,RKnee,333,234,1
4062,LHip,333,180,1
4062,LKnee,292,234,1
4062,LAnkle,306,281,1
4062,REye,320,62,1
4062,LEye,320,62,1
4062,REar,306,62,1
4062,LEar,333,62,1
4062,Background,306,0,1
4063,Nose,320,62,1
4063,Neck,320,86,1
4063,RShoulder,292,93,1
4063,RElbow,292,133,1
4063,RWrist,278,180,1
4063,LShoulder,347,93,1
4063,LElbow,361,125,1
4063,RHip,306,180,1
4063,RKnee,333,234,1
4063,LHip,333,180,1
4063,LKnee,333,226,1
4063,LEye,320,54,1
4063,REar,306,62,1
4063,LEar,320,62,1
4063,Background,111,0,1
4064,Neck,320,86,1
4064,RShoulder,347,86,1
4064,RElbow,292,140,1
4064,RWrist,278,172,1
4064,LShoulder,292,93,1
4064,LElbow,292,133,1
4064,RHip,306,180,1
4064,RKnee,306,226,1
4064,LHip,333,180,1
4064,LKnee,333,226,1
4064,REar,333,62,1
4064,LEar,306,62,1
4064,Background,306,0,1
4065,Neck,320,86,1
4065,RShoulder,347,86,1
4065,RElbow,292,140,1
4065,RWrist,278,172,1
4065,LShoulder,292,93,1
4065,LElbow,292,133,1
4065,RHip,306,180,1
4065,RKnee,306,226,1
4065,LHip,333,180,1
4065,LKnee,333,226,1
4065,LEye,320,54,1
4065,REar,333,62,1
4065,LEar,320,62,1
4065,Background,306,0,1
4066,Nose,320,62,1
4066,Neck,320,86,1
4066,RShoulder,292,86,1
4066,RElbow,292,133,1
4066,RWrist,278,172,1
4066,LShoulder,347,93,1
4066,RHip,306,180,1
4066,RKnee,333,234,1
4066,LHip,333,180,1
4066,LKnee,333,226,1
4066,REye,306,62,1
4066,LEye,320,54,1
4066,REar,306,62,1
4066,LEar,320,62,1
4066,Background,306,0,1
4067,Nose,320,62,1
4067,Neck,320,93,1
4067,RShoulder,292,93,1
4067,RElbow,292,133,1
4067,RWrist,278,172,1
4067,LShoulder,347,93,1
4067,LElbow,361,125,1
4067,RHip,306,180,1
4067,LHip,347,180,1
4067,LKnee,333,226,1
4067,REye,306,62,1
4067,LEye,320,62,1
4067,REar,306,62,1
4067,LEar,333,62,1
4067,Background,306,0,1
4068,Nose,320,62,1
4068,Neck,320,93,1
4068,RShoulder,292,93,1
4068,RElbow,292,133,1
4068,RWrist,278,172,1
4068,LShoulder,347,93,1
4068,LElbow,361,133,1
4068,RHip,306,180,1
4068,RKnee,333,234,1
4068,LHip,347,180,1
4068,REye,306,62,1
4068,LEye,320,62,1
4068,REar,306,62,1
4068,LEar,333,62,1
4068,Background,111,0,1
4069,Nose,320,62,1
4069,Neck,320,93,1
4069,RShoulder,292,93,1
4069,RElbow,292,140,1
4069,RWrist,278,172,1
4069,LShoulder,347,93,1
4069,LElbow,361,125,1
4069,RHip,306,180,1
4069,LHip,333,180,1
4069,REye,306,62,1
4069,LEye,320,62,1
4069,REar,306,62,1
4069,LEar,333,62,1
4069,Background,306,0,1
4070,Nose,320,62,1
4070,Neck,320,93,1
4070,RShoulder,292,93,1
4070,RElbow,278,140,1
4070,RWrist,278,180,1
4070,LShoulder,347,93,1
4070,LElbow,361,125,1
4070,RHip,306,180,1
4070,LHip,333,180,1
4070,LKnee,333,234,1
4070,REye,306,62,1
4070,LEye,320,62,1
4070,REar,306,62,1
4070,LEar,333,62,1
4070,Background,306,0,1
4071,Nose,320,62,1
4071,Neck,320,93,1
4071,RShoulder,292,93,1
4071,RElbow,278,140,1
4071,RWrist,278,180,1
4071,LShoulder,347,93,1
4071,LElbow,361,133,1
4071,LWrist,361,180,1
4071,RHip,306,180,1
4071,RKnee,306,234,1
4071,LHip,333,180,1
4071,LKnee,333,234,1
4071,REye,306,62,1
4071,LEye,320,62,1
4071,REar,306,62,1
4071,LEar,333,62,1
4071,Background,306,0,1
4072,Nose,306,70,1
4072,Neck,320,93,1
4072,RShoulder,292,93,1
4072,RElbow,278,140,1
4072,RWrist,278,180,1
4072,LShoulder,347,93,1
4072,LElbow,361,140,1
4072,LWrist,361,180,1
4072,RHip,306,180,1
4072,RKnee,306,234,1
4072,LHip,333,180,1
4072,LKnee,333,234,1
4072,REye,306,62,1
4072,LEye,320,62,1
4072,REar,306,62,1
4072,LEar,320,62,1
4072,Background,306,0,1
4073,Nose,306,70,1
4073,Neck,320,93,1
4073,RShoulder,292,93,1
4073,RElbow,278,140,1
4073,RWrist,278,180,1
4073,LShoulder,347,93,1
4073,LElbow,361,133,1
4073,RHip,306,180,1
4073,RKnee,306,234,1
4073,LHip,333,187,1
4073,LKnee,333,234,1
4073,REye,306,62,1
4073,LEye,320,62,1
4073,REar,306,62,1
4073,LEar,320,62,1
4073,Background,306,0,1
4074,Nose,306,70,1
4074,Neck,320,93,1
4074,RShoulder,292,93,1
4074,RElbow,278,140,1
4074,RWrist,278,180,1
4074,LShoulder,347,93,1
4074,LElbow,361,133,1
4074,RHip,292,180,1
4074,RKnee,292,234,1
4074,LHip,333,187,1
4074,LKnee,333,234,1
4074,REye,306,62,1
4074,LEye,320,62,1
4074,REar,306,62,1
4074,LEar,320,62,1
4074,Background,306,0,1
4075,Nose,306,62,1
4075,Neck,320,93,1
4075,RShoulder,292,93,1
4075,RElbow,278,140,1
4075,RWrist,278,180,1
4075,LShoulder,333,93,1
4075,LElbow,361,133,1
4075,RHip,292,187,1
4075,RKnee,292,234,1
4075,RAnkle,320,289,1
4075,LHip,333,187,1
4075,LKnee,333,234,1
4075,LAnkle,306,297,1
4075,REye,306,62,1
4075,LEye,306,62,1
4075,REar,292,62,1
4075,LEar,320,62,1
4075,Background,306,0,1
4076,Nose,306,62,1
4076,Neck,320,93,1
4076,RShoulder,278,93,1
4076,RElbow,278,140,1
4076,RWrist,278,180,1
4076,LShoulder,347,93,1
4076,LElbow,361,140,1
4076,RHip,292,187,1
4076,RKnee,292,234,1
4076,RAnkle,306,289,1
4076,LHip,333,187,1
4076,LKnee,333,234,1
4076,LAnkle,306,297,1
4076,REye,306,54,1
4076,LEye,306,54,1
4076,REar,292,62,1
4076,LEar,320,62,1
4076,Background,306,0,1
4077,Nose,306,62,1
4077,Neck,306,86,1
4077,RShoulder,278,86,1
4077,RElbow,278,140,1
4077,RWrist,278,180,1
4077,LShoulder,333,93,1
4077,LElbow,347,140,1
4077,RHip,292,180,1
4077,RKnee,333,234,1
4077,LHip,333,180,1
4077,LKnee,333,234,1
4077,LAnkle,292,297,1
4077,REye,306,54,1
4077,LEye,306,54,1
4077,REar,292,62,1
4077,LEar,320,62,1
4077,Background,306,0,1
4078,Nose,306,62,1
4078,Neck,306,86,1
4078,RShoulder,278,86,1
4078,RElbow,278,133,1
4078,RWrist,278,180,1
4078,LShoulder,333,93,1
4078,LElbow,347,140,1
4078,RHip,292,180,1
4078,RKnee,292,234,1
4078,LHip,333,180,1
4078,LKnee,333,242,1
4078,REye,306,54,1
4078,LEye,320,54,1
4078,REar,292,62,1
4078,LEar,320,62,1
4078,Background,306,0,1
4079,Nose,306,62,1
4079,Neck,306,86,1
4079,RShoulder,278,86,1
4079,RElbow,278,133,1
4079,RWrist,264,172,1
4079,LShoulder,333,93,1
4079,LElbow,347,140,1
4079,RHip,292,180,1
4079,LHip,333,180,1
4079,REye,306,54,1
4079,LEye,320,54,1
4079,REar,306,54,1
4079,LEar,320,62,1
4079,Background,306,0,1
4080,Nose,306,62,1
4080,Neck,306,86,1
4080,RShoulder,278,86,1
4080,RElbow,278,140,1
4080,RWrist,264,180,1
4080,LShoulder,333,93,1
4080,LElbow,347,140,1
4080,RHip,292,180,1
4080,RKnee,292,234,1
4080,LHip,333,180,1
4080,LKnee,333,234,1
4080,REye,306,54,1
4080,LEye,306,54,1
4080,REar,292,54,1
4080,LEar,320,54,1
4080,Background,306,0,1
4081,Nose,306,62,1
4081,Neck,306,86,1
4081,RShoulder,278,86,1
4081,RElbow,278,133,1
4081,RWrist,264,180,1
4081,LShoulder,333,86,1
4081,LElbow,347,133,1
4081,RHip,292,180,1
4081,RKnee,292,234,1
4081,LHip,333,180,1
4081,LKnee,292,242,1
4081,LAnkle,306,297,1
4081,REye,306,54,1
4081,LEye,320,54,1
4081,REar,292,54,1
4081,LEar,320,54,1
4081,Background,306,0,1
4082,Nose,306,62,1
4082,Neck,306,86,1
4082,RShoulder,278,86,1
4082,RElbow,278,140,1
4082,RWrist,264,180,1
4082,LShoulder,333,86,1
4082,LElbow,347,133,1
4082,RHip,292,180,1
4082,RKnee,333,234,1
4082,RAnkle,320,305,1
4082,LHip,333,180,1
4082,LKnee,292,242,1
4082,LAnkle,306,305,1
4082,REye,306,54,1
4082,LEye,320,54,1
4082,REar,292,54,1
4082,LEar,320,54,1
4082,Background,306,0,1
4083,Nose,306,62,1
4083,Neck,306,86,1
4083,RShoulder,278,86,1
4083,RElbow,278,133,1
4083,RWrist,264,180,1
4083,LShoulder,333,86,1
4083,LElbow,347,133,1
4083,RHip,292,180,1
4083,RKnee,333,234,1
4083,LHip,333,180,1
4083,LKnee,292,234,1
4083,REye,306,54,1
4083,LEye,320,54,1
4083,REar,292,54,1
4083,LEar,320,54,1
4083,Background,306,0,1
4084,Nose,306,62,1
4084,Neck,306,86,1
4084,RShoulder,278,86,1
4084,RElbow,278,133,1
4084,RWrist,264,180,1
4084,LShoulder,333,93,1
4084,LElbow,347,133,1
4084,RHip,292,180,1
4084,RKnee,292,226,1
4084,LHip,333,180,1
4084,LKnee,333,226,1
4084,REye,306,54,1
4084,LEye,320,54,1
4084,REar,292,54,1
4084,LEar,320,54,1
4084,Background,584,352,1
4085,Nose,320,62,1
4085,Neck,306,86,1
4085,RShoulder,278,86,1
4085,RElbow,278,133,1
4085,RWrist,264,180,1
4085,LShoulder,333,93,1
4085,LElbow,347,133,1
4085,RHip,292,180,1
4085,RKnee,292,226,1
4085,LHip,333,180,1
4085,LKnee,333,234,1
4085,REye,306,54,1
4085,LEye,320,54,1
4085,REar,306,54,1
4085,LEar,320,54,1
4085,Background,584,352,1
4086,Nose,320,62,1
4086,Neck,306,86,1
4086,RShoulder,292,86,1
4086,RElbow,278,133,1
4086,RWrist,264,180,1
4086,LShoulder,333,93,1
4086,LElbow,361,133,1
4086,RHip,292,180,1
4086,RKnee,292,234,1
4086,LHip,333,180,1
4086,LKnee,333,234,1
4086,REye,306,54,1
4086,LEye,320,54,1
4086,REar,306,62,1
4086,LEar,320,54,1
4086,Background,584,352,1
4087,Nose,320,62,1
4087,Neck,306,93,1
4087,RShoulder,292,86,1
4087,RElbow,278,140,1
4087,RWrist,264,180,1
4087,LShoulder,333,93,1
4087,LElbow,361,140,1
4087,RHip,292,180,1
4087,RKnee,292,234,1
4087,LHip,333,180,1
4087,LKnee,333,234,1
4087,REye,320,54,1
4087,LEye,320,54,1
4087,REar,306,62,1
4087,LEar,333,62,1
4087,Background,584,352,1
4088,Nose,320,62,1
4088,Neck,320,93,1
4088,RShoulder,292,93,1
4088,RElbow,278,140,1
4088,RWrist,278,180,1
4088,LShoulder,347,93,1
4088,LElbow,347,140,1
4088,RHip,292,180,1
4088,RKnee,292,234,1
4088,LHip,333,180,1
4088,LKnee,333,234,1
4088,REye,320,54,1
4088,LEye,320,54,1
4088,REar,306,54,1
4088,LEar,333,54,1
4088,Background,584,352,1
4089,Nose,320,62,1
4089,Neck,320,93,1
4089,RShoulder,292,86,1
4089,RElbow,278,148,1
4089,RWrist,278,180,1
4089,LShoulder,347,93,1
4089,LElbow,361,140,1
4089,RHip,292,180,1
4089,RKnee,306,234,1
4089,LHip,333,180,1
4089,LKnee,333,234,1
4089,REye,306,54,1
4089,LEye,320,54,1
4089,REar,306,54,1
4089,LEar,333,54,1
4089,Background,570,0,1
4090,Nose,320,62,1
4090,Neck,320,93,1
4090,RShoulder,292,86,1
4090,RElbow,278,148,1
4090,RWrist,278,180,1
4090,LShoulder,347,93,1
4090,LElbow,361,133,1
4090,LWrist,347,180,1
4090,RHip,292,180,1
4090,RKnee,292,234,1
4090,LHip,333,180,1
4090,LKnee,333,234,1
4090,REye,306,54,1
4090,LEye,320,54,1
4090,REar,306,54,1
4090,LEar,333,54,1
4090,Background,584,352,1
4091,Nose,320,54,1
4091,Neck,320,93,1
4091,RShoulder,292,86,1
4091,RElbow,278,140,1
4091,RWrist,278,180,1
4091,LShoulder,347,93,1
4091,LElbow,361,133,1
4091,RHip,306,180,1
4091,RKnee,292,234,1
4091,LHip,333,180,1
4091,LKnee,333,242,1
4091,REye,306,54,1
4091,LEye,320,54,1
4091,REar,306,54,1
4091,LEar,333,54,1
4091,Background,570,0,1
4092,Nose,320,54,1
4092,Neck,320,86,1
4092,RShoulder,292,86,1
4092,RElbow,278,140,1
4092,RWrist,278,180,1
4092,LShoulder,347,93,1
4092,LElbow,361,133,1
4092,RHip,306,180,1
4092,RKnee,292,234,1
4092,LHip,333,180,1
4092,LKnee,333,242,1
4092,REye,306,54,1
4092,LEye,320,54,1
4092,REar,306,54,1
4092,LEar,333,54,1
4092,Background,584,352,1
4093,Nose,320,54,1
4093,Neck,320,86,1
4093,RShoulder,292,86,1
4093,RElbow,278,140,1
4093,RWrist,278,172,1
4093,LShoulder,347,93,1
4093,LElbow,361,140,1
4093,LWrist,361,180,1
4093,RHip,306,187,1
4093,RKnee,292,242,1
4093,LHip,333,187,1
4093,LKnee,333,242,1
4093,LAnkle,292,305,1
4093,REye,320,54,1
4093,LEye,320,54,1
4093,REar,306,54,1
4093,LEar,333,54,1
4093,Background,570,0,1
4094,Nose,320,54,1
4094,Neck,320,86,1
4094,RShoulder,292,86,1
4094,RElbow,292,140,1
4094,RWrist,278,172,1
4094,LShoulder,347,93,1
4094,LElbow,361,140,1
4094,LWrist,361,180,1
4094,RHip,306,180,1
4094,RKnee,292,234,1
4094,RAnkle,320,297,1
4094,LHip,347,180,1
4094,LKnee,333,234,1
4094,LAnkle,292,297,1
4094,REye,320,54,1
4094,LEye,320,54,1
4094,REar,306,54,1
4094,LEar,333,54,1
4094,Background,570,0,1
4095,Nose,320,54,1
4095,Neck,320,86,1
4095,RShoulder,292,86,1
4095,RElbow,292,140,1
4095,RWrist,278,172,1
4095,LShoulder,347,86,1
4095,LElbow,361,140,1
4095,LWrist,361,180,1
4095,RHip,306,180,1
4095,RKnee,333,234,1
4095,RAnkle,320,289,1
4095,LHip,347,180,1
4095,LKnee,292,234,1
4095,LAnkle,292,289,1
4095,REye,320,54,1
4095,LEye,320,54,1
4095,REar,306,54,1
4095,LEar,333,54,1
4095,Background,570,0,1
4096,Nose,320,54,1
4096,Neck,320,86,1
4096,RShoulder,292,86,1
4096,RElbow,292,140,1
4096,RWrist,278,172,1
4096,LShoulder,347,86,1
4096,LElbow,361,133,1
4096,LWrist,361,180,1
4096,RHip,306,180,1
4096,RKnee,292,234,1
4096,RAnkle,320,289,1
4096,LHip,347,180,1
4096,LKnee,333,234,1
4096,LAnkle,306,289,1
4096,REye,320,54,1
4096,LEye,320,54,1
4096,REar,306,54,1
4096,LEar,333,54,1
4096,Background,570,0,1
4097,Nose,320,54,1
4097,Neck,320,86,1
4097,RShoulder,292,86,1
4097,RElbow,292,140,1
4097,RWrist,278,172,1
4097,LShoulder,347,86,1
4097,LElbow,361,140,1
4097,LWrist,361,180,1
4097,RHip,306,180,1
4097,RKnee,306,226,1
4097,LHip,347,180,1
4097,LKnee,333,234,1
4097,LAnkle,306,289,1
4097,REye,320,54,1
4097,LEye,320,54,1
4097,REar,306,54,1
4097,LEar,333,54,1
4097,Background,570,0,1
4098,Nose,320,54,1
4098,Neck,320,86,1
4098,RShoulder,292,86,1
4098,RElbow,292,133,1
4098,RWrist,278,172,1
4098,LShoulder,347,86,1
4098,LElbow,361,148,1
4098,LWrist,361,180,1
4098,RHip,306,180,1
4098,RKnee,292,226,1
4098,LHip,347,180,1
4098,LKnee,333,234,1
4098,REye,320,54,1
4098,LEye,320,54,1
4098,REar,306,54,1
4098,LEar,333,54,1
4098,Background,570,0,1
4099,Nose,320,54,1
4099,Neck,320,86,1
4099,RShoulder,292,86,1
4099,RElbow,292,133,1
4099,RWrist,278,172,1
4099,LShoulder,347,86,1
4099,LElbow,361,140,1
4099,LWrist,361,180,1
4099,RHip,306,180,1
4099,RKnee,306,226,1
4099,LHip,347,180,1
4099,LKnee,333,234,1
4099,REye,320,54,1
4099,LEye,320,54,1
4099,REar,306,54,1
4099,LEar,333,54,1
4099,Background,570,0,1
4100,Nose,320,54,1
4100,Neck,320,86,1
4100,RShoulder,292,86,1
4100,RElbow,292,140,1
4100,RWrist,278,172,1
4100,LShoulder,347,86,1
4100,LElbow,375,140,1
4100,LWrist,361,180,1
4100,RHip,306,180,1
4100,RKnee,306,226,1
4100,LHip,347,180,1
4100,LKnee,333,234,1
4100,REye,306,54,1
4100,LEye,320,54,1
4100,REar,306,54,1
4100,LEar,333,54,1
4100,Background,570,0,1
4101,Nose,320,54,1
4101,Neck,320,86,1
4101,RShoulder,292,86,1
4101,RElbow,292,133,1
4101,RWrist,278,172,1
4101,LShoulder,347,86,1
4101,LElbow,375,140,1
4101,LWrist,361,180,1
4101,RHip,306,180,1
4101,RKnee,306,226,1
4101,LHip,347,180,1
4101,LKnee,333,234,1
4101,REye,306,54,1
4101,LEye,320,54,1
4101,REar,306,54,1
4101,LEar,333,54,1
4101,Background,570,0,1
4102,Nose,320,54,1
4102,Neck,320,86,1
4102,RShoulder,292,86,1
4102,RElbow,292,133,1
4102,RWrist,278,172,1
4102,LShoulder,347,86,1
4102,LElbow,361,148,1
4102,LWrist,361,180,1
4102,RHip,306,180,1
4102,RKnee,306,226,1
4102,LHip,347,180,1
4102,LKnee,333,234,1
4102,REye,306,54,1
4102,LEye,320,54,1
4102,REar,306,54,1
4102,LEar,333,54,1
4102,Background,570,0,1
4103,Nose,306,54,1
4103,Neck,320,86,1
4103,RShoulder,292,86,1
4103,RElbow,292,133,1
4103,RWrist,278,172,1
4103,LShoulder,347,86,1
4103,LElbow,361,148,1
4103,LWrist,361,180,1
4103,RHip,306,180,1
4103,RKnee,306,226,1
4103,LHip,347,180,1
4103,LKnee,347,234,1
4103,REye,306,54,1
4103,LEye,320,54,1
4103,LEar,320,54,1
4103,Background,570,0,1
4104,Nose,306,54,1
4104,Neck,320,86,1
4104,RShoulder,292,86,1
